Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
532.00	15.690	0.35990	2.7786	31.188	35.548	117.13	73.606	82.867	401.16	0.23668	15.836	0.060403	vapor
533.00	15.690	0.35918	2.7842	31.262	35.631	117.28	73.720	82.976	401.55	0.23547	15.860	0.060595	vapor
534.00	15.690	0.35846	2.7897	31.336	35.714	117.44	73.833	83.085	401.93	0.23427	15.883	0.060787	vapor
535.00	15.690	0.35774	2.7953	31.411	35.797	117.59	73.947	83.193	402.31	0.23308	15.907	0.060979	vapor
536.00	15.690	0.35703	2.8009	31.485	35.880	117.75	74.060	83.302	402.70	0.23189	15.930	0.061171	vapor
537.00	15.690	0.35632	2.8065	31.560	35.963	117.90	74.173	83.410	403.08	0.23071	15.954	0.061364	vapor
538.00	15.690	0.35561	2.8121	31.635	36.047	118.06	74.286	83.519	403.46	0.22954	15.977	0.061556	vapor
539.00	15.690	0.35490	2.8177	31.709	36.130	118.21	74.398	83.627	403.84	0.22838	16.000	0.061749	vapor
540.00	15.690	0.35420	2.8233	31.784	36.214	118.37	74.511	83.735	404.22	0.22723	16.024	0.061942	vapor
541.00	15.690	0.35350	2.8288	31.859	36.298	118.52	74.623	83.844	404.60	0.22608	16.047	0.062135	vapor
542.00	15.690	0.35281	2.8344	31.935	36.382	118.68	74.736	83.952	404.98	0.22494	16.070	0.062328	vapor
543.00	15.690	0.35211	2.8400	32.010	36.466	118.83	74.848	84.060	405.36	0.22381	16.094	0.062521	vapor
544.00	15.690	0.35142	2.8456	32.085	36.550	118.99	74.960	84.167	405.74	0.22269	16.117	0.062715	vapor
545.00	15.690	0.35074	2.8511	32.161	36.634	119.14	75.072	84.275	406.12	0.22157	16.140	0.062908	vapor
546.00	15.690	0.35005	2.8567	32.236	36.718	119.30	75.184	84.383	406.50	0.22046	16.164	0.063102	vapor
547.00	15.690	0.34937	2.8623	32.312	36.803	119.45	75.296	84.490	406.87	0.21936	16.187	0.063296	vapor
548.00	15.690	0.34869	2.8679	32.388	36.887	119.61	75.408	84.598	407.25	0.21826	16.210	0.063490	vapor
549.00	15.690	0.34802	2.8734	32.464	36.972	119.76	75.519	84.705	407.63	0.21718	16.233	0.063684	vapor
550.00	15.690	0.34734	2.8790	32.540	37.057	119.92	75.630	84.813	408.00	0.21610	16.256	0.063878	vapor
551.00	15.690	0.34667	2.8846	32.616	37.142	120.07	75.742	84.920	408.38	0.21502	16.279	0.064073	vapor
552.00	15.690	0.34601	2.8901	32.692	37.227	120.22	75.853	85.027	408.75	0.21396	16.303	0.064267	vapor
553.00	15.690	0.34534	2.8957	32.768	37.312	120.38	75.964	85.134	409.13	0.21290	16.326	0.064462	vapor
554.00	15.690	0.34468	2.9013	32.845	37.397	120.53	76.075	85.241	409.50	0.21185	16.349	0.064657	vapor
555.00	15.690	0.34402	2.9068	32.921	37.482	120.69	76.186	85.348	409.88	0.21080	16.372	0.064852	vapor
556.00	15.690	0.34336	2.9124	32.998	37.568	120.84	76.296	85.454	410.25	0.20976	16.395	0.065047	vapor
557.00	15.690	0.34271	2.9179	33.075	37.653	120.99	76.407	85.561	410.62	0.20873	16.418	0.065242	vapor
558.00	15.690	0.34206	2.9235	33.152	37.739	121.15	76.517	85.667	410.99	0.20771	16.441	0.065437	vapor
559.00	15.690	0.34141	2.9291	33.229	37.824	121.30	76.627	85.774	411.37	0.20669	16.464	0.065633	vapor
560.00	15.690	0.34076	2.9346	33.306	37.910	121.45	76.738	85.880	411.74	0.20567	16.487	0.065828	vapor
561.00	15.690	0.34012	2.9402	33.383	37.996	121.61	76.848	85.986	412.11	0.20467	16.510	0.066024	vapor
562.00	15.690	0.33948	2.9457	33.460	38.082	121.76	76.957	86.092	412.48	0.20367	16.533	0.066220	vapor
563.00	15.690	0.33884	2.9513	33.538	38.168	121.91	77.067	86.198	412.85	0.20268	16.556	0.066416	vapor
564.00	15.690	0.33820	2.9568	33.615	38.255	122.07	77.177	86.304	413.22	0.20169	16.579	0.066612	vapor
565.00	15.690	0.33757	2.9624	33.693	38.341	122.22	77.286	86.410	413.59	0.20071	16.602	0.066808	vapor
566.00	15.690	0.33694	2.9679	33.771	38.427	122.37	77.396	86.516	413.96	0.19974	16.625	0.067004	vapor
567.00	15.690	0.33631	2.9735	33.849	38.514	122.53	77.505	86.622	414.32	0.19877	16.648	0.067201	vapor
568.00	15.690	0.33568	2.9790	33.927	38.601	122.68	77.614	86.727	414.69	0.19781	16.670	0.067397	vapor
569.00	15.690	0.33506	2.9846	34.005	38.687	122.83	77.723	86.833	415.06	0.19685	16.693	0.067594	vapor
570.00	15.690	0.33444	2.9901	34.083	38.774	122.98	77.832	86.938	415.43	0.19590	16.716	0.067791	vapor
571.00	15.690	0.33382	2.9957	34.161	38.861	123.14	77.941	87.043	415.79	0.19496	16.739	0.067988	vapor
572.00	15.690	0.33320	3.0012	34.240	38.948	123.29	78.050	87.148	416.16	0.19402	16.762	0.068185	vapor
573.00	15.690	0.33259	3.0067	34.318	39.036	123.44	78.158	87.253	416.52	0.19309	16.784	0.068382	vapor
574.00	15.690	0.33197	3.0123	34.397	39.123	123.59	78.267	87.358	416.89	0.19216	16.807	0.068580	vapor
575.00	15.690	0.33136	3.0178	34.475	39.210	123.74	78.375	87.463	417.25	0.19124	16.830	0.068777	vapor
576.00	15.690	0.33076	3.0234	34.554	39.298	123.90	78.483	87.568	417.62	0.19032	16.853	0.068974	vapor
577.00	15.690	0.33015	3.0289	34.633	39.385	124.05	78.591	87.672	417.98	0.18942	16.875	0.069172	vapor
578.00	15.690	0.32955	3.0344	34.712	39.473	124.20	78.699	87.777	418.35	0.18851	16.898	0.069370	vapor
579.00	15.690	0.32895	3.0400	34.791	39.561	124.35	78.807	87.881	418.71	0.18761	16.921	0.069568	vapor
580.00	15.690	0.32835	3.0455	34.871	39.649	124.50	78.914	87.986	419.07	0.18672	16.943	0.069766	vapor
581.00	15.690	0.32776	3.0510	34.950	39.737	124.66	79.022	88.090	419.44	0.18583	16.966	0.069964	vapor
582.00	15.690	0.32716	3.0566	35.029	39.825	124.81	79.129	88.194	419.80	0.18495	16.989	0.070162	vapor
583.00	15.690	0.32657	3.0621	35.109	39.913	124.96	79.237	88.298	420.16	0.18408	17.011	0.070361	vapor
584.00	15.690	0.32598	3.0676	35.189	40.002	125.11	79.344	88.402	420.52	0.18320	17.034	0.070559	vapor
585.00	15.690	0.32540	3.0732	35.268	40.090	125.26	79.451	88.506	420.88	0.18234	17.056	0.070758	vapor
586.00	15.690	0.32481	3.0787	35.348	40.179	125.41	79.558	88.610	421.24	0.18148	17.079	0.070956	vapor
587.00	15.690	0.32423	3.0842	35.428	40.267	125.56	79.665	88.713	421.60	0.18062	17.101	0.071155	vapor
588.00	15.690	0.32365	3.0897	35.508	40.356	125.72	79.771	88.817	421.96	0.17977	17.124	0.071354	vapor
589.00	15.690	0.32307	3.0953	35.589	40.445	125.87	79.878	88.920	422.32	0.17893	17.146	0.071553	vapor
590.00	15.690	0.32250	3.1008	35.669	40.534	126.02	79.984	89.023	422.68	0.17809	17.169	0.071752	vapor
591.00	15.690	0.32192	3.1063	35.749	40.623	126.17	80.091	89.127	423.04	0.17725	17.191	0.071951	vapor
592.00	15.690	0.32135	3.1118	35.830	40.712	126.32	80.197	89.230	423.40	0.17642	17.214	0.072151	vapor
593.00	15.690	0.32078	3.1174	35.910	40.802	126.47	80.303	89.333	423.75	0.17560	17.236	0.072350	vapor
594.00	15.690	0.32022	3.1229	35.991	40.891	126.62	80.409	89.436	424.11	0.17478	17.259	0.072550	vapor
595.00	15.690	0.31965	3.1284	36.072	40.980	126.77	80.515	89.538	424.47	0.17396	17.281	0.072749	vapor
596.00	15.690	0.31909	3.1339	36.153	41.070	126.92	80.621	89.641	424.82	0.17315	17.303	0.072949	vapor
597.00	15.690	0.31853	3.1394	36.234	41.160	127.07	80.726	89.744	425.18	0.17235	17.326	0.073149	vapor
598.00	15.690	0.31797	3.1450	36.315	41.250	127.22	80.832	89.846	425.54	0.17155	17.348	0.073349	vapor
599.00	15.690	0.31741	3.1505	36.396	41.339	127.37	80.937	89.949	425.89	0.17075	17.370	0.073549	vapor
600.00	15.690	0.31686	3.1560	36.478	41.429	127.52	81.042	90.051	426.25	0.16996	17.393	0.073749	vapor
601.00	15.690	0.31630	3.1615	36.559	41.520	127.67	81.147	90.153	426.60	0.16917	17.415	0.073949	vapor
602.00	15.690	0.31575	3.1670	36.641	41.610	127.82	81.252	90.255	426.96	0.16839	17.437	0.074150	vapor
603.00	15.690	0.31521	3.1725	36.722	41.700	127.97	81.357	90.357	427.31	0.16761	17.460	0.074350	vapor
604.00	15.690	0.31466	3.1780	36.804	41.790	128.12	81.462	90.459	427.66	0.16684	17.482	0.074551	vapor
605.00	15.690	0.31411	3.1836	36.886	41.881	128.27	81.567	90.561	428.02	0.16607	17.504	0.074751	vapor
606.00	15.690	0.31357	3.1891	36.968	41.972	128.42	81.671	90.663	428.37	0.16531	17.526	0.074952	vapor
607.00	15.690	0.31303	3.1946	37.050	42.062	128.57	81.776	90.764	428.72	0.16455	17.549	0.075153	vapor
608.00	15.690	0.31249	3.2001	37.132	42.153	128.72	81.880	90.866	429.07	0.16379	17.571	0.075354	vapor
609.00	15.690	0.31195	3.2056	37.214	42.244	128.87	81.984	90.967	429.43	0.16304	17.593	0.075555	vapor
610.00	15.690	0.31142	3.2111	37.297	42.335	129.02	82.088	91.068	429.78	0.16230	17.615	0.075756	vapor
611.00	15.690	0.31089	3.2166	37.379	42.426	129.17	82.192	91.170	430.13	0.16155	17.637	0.075957	vapor
612.00	15.690	0.31036	3.2221	37.462	42.517	129.32	82.296	91.271	430.48	0.16082	17.659	0.076158	vapor
613.00	15.690	0.30983	3.2276	37.545	42.609	129.47	82.400	91.372	430.83	0.16008	17.681	0.076360	vapor
614.00	15.690	0.30930	3.2331	37.627	42.700	129.62	82.503	91.473	431.18	0.15935	17.703	0.076562	vapor
615.00	15.690	0.30877	3.2386	37.710	42.792	129.76	82.607	91.573	431.53	0.15863	17.726	0.076763	vapor
616.00	15.690	0.30825	3.2441	37.793	42.883	129.91	82.710	91.674	431.88	0.15791	17.748	0.076965	vapor
617.00	15.690	0.30773	3.2496	37.876	42.975	130.06	82.813	91.775	432.23	0.15719	17.770	0.077167	vapor
618.00	15.690	0.30721	3.2551	37.960	43.067	130.21	82.916	91.875	432.57	0.15648	17.792	0.077369	vapor
619.00	15.690	0.30669	3.2606	38.043	43.159	130.36	83.019	91.975	432.92	0.15577	17.814	0.077571	vapor
620.00	15.690	0.30617	3.2661	38.126	43.251	130.51	83.122	92.076	433.27	0.15506	17.836	0.077773	vapor
621.00	15.690	0.30566	3.2716	38.210	43.343	130.66	83.225	92.176	433.62	0.15436	17.858	0.077976	vapor
622.00	15.690	0.30515	3.2771	38.293	43.435	130.80	83.328	92.276	433.96	0.15366	17.880	0.078178	vapor
623.00	15.690	0.30464	3.2826	38.377	43.527	130.95	83.430	92.376	434.31	0.15297	17.902	0.078381	vapor
624.00	15.690	0.30413	3.2881	38.461	43.620	131.10	83.533	92.476	434.66	0.15228	17.924	0.078583	vapor
625.00	15.690	0.30362	3.2936	38.545	43.712	131.25	83.635	92.576	435.00	0.15160	17.945	0.078786	vapor
