Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
645.00	106.42	2.1046	0.47515	36.775	41.831	111.64	41.228	53.287	602.44	0.24548	24.105	0.081255	vapor
646.00	106.42	2.1005	0.47609	36.818	41.885	111.73	41.258	53.295	602.99	0.24440	24.141	0.081342	vapor
647.00	106.42	2.0963	0.47703	36.861	41.938	111.81	41.288	53.303	603.54	0.24333	24.178	0.081428	vapor
648.00	106.42	2.0922	0.47796	36.905	41.991	111.89	41.318	53.311	604.09	0.24226	24.214	0.081513	vapor
649.00	106.42	2.0881	0.47890	36.948	42.044	111.97	41.348	53.320	604.64	0.24120	24.250	0.081598	vapor
650.00	106.42	2.0840	0.47984	36.991	42.098	112.06	41.378	53.329	605.18	0.24014	24.286	0.081682	vapor
651.00	106.42	2.0800	0.48077	37.035	42.151	112.14	41.409	53.338	605.73	0.23909	24.323	0.081764	vapor
652.00	106.42	2.0760	0.48170	37.078	42.204	112.22	41.439	53.347	606.27	0.23805	24.359	0.081847	vapor
653.00	106.42	2.0719	0.48264	37.122	42.258	112.30	41.469	53.357	606.81	0.23701	24.395	0.081928	vapor
654.00	106.42	2.0680	0.48357	37.165	42.311	112.38	41.500	53.367	607.35	0.23597	24.431	0.082008	vapor
655.00	106.42	2.0640	0.48450	37.208	42.365	112.46	41.530	53.377	607.89	0.23495	24.468	0.082088	vapor
656.00	106.42	2.0600	0.48543	37.252	42.418	112.55	41.561	53.387	608.43	0.23392	24.504	0.082167	vapor
657.00	106.42	2.0561	0.48636	37.295	42.471	112.63	41.592	53.398	608.97	0.23291	24.540	0.082245	vapor
658.00	106.42	2.0522	0.48729	37.339	42.525	112.71	41.622	53.409	609.50	0.23189	24.576	0.082322	vapor
659.00	106.42	2.0483	0.48822	37.383	42.578	112.79	41.653	53.420	610.04	0.23089	24.612	0.082398	vapor
660.00	106.42	2.0444	0.48915	37.426	42.632	112.87	41.684	53.431	610.57	0.22989	24.649	0.082474	vapor
661.00	106.42	2.0405	0.49007	37.470	42.685	112.95	41.715	53.443	611.11	0.22889	24.685	0.082548	vapor
662.00	106.42	2.0367	0.49100	37.513	42.738	113.03	41.746	53.455	611.64	0.22790	24.721	0.082622	vapor
663.00	106.42	2.0328	0.49193	37.557	42.792	113.11	41.777	53.467	612.17	0.22691	24.757	0.082695	vapor
664.00	106.42	2.0290	0.49285	37.600	42.845	113.19	41.809	53.479	612.70	0.22593	24.793	0.082767	vapor
665.00	106.42	2.0252	0.49377	37.644	42.899	113.27	41.840	53.491	613.23	0.22496	24.829	0.082838	vapor
666.00	106.42	2.0214	0.49470	37.688	42.952	113.35	41.871	53.504	613.76	0.22399	24.866	0.082908	vapor
667.00	106.42	2.0177	0.49562	37.731	43.006	113.43	41.903	53.517	614.28	0.22302	24.902	0.082977	vapor
668.00	106.42	2.0139	0.49654	37.775	43.059	113.51	41.934	53.530	614.81	0.22206	24.938	0.083045	vapor
669.00	106.42	2.0102	0.49746	37.819	43.113	113.59	41.966	53.544	615.34	0.22111	24.974	0.083113	vapor
670.00	106.42	2.0065	0.49838	37.863	43.166	113.67	41.997	53.557	615.86	0.22016	25.010	0.083179	vapor
671.00	106.42	2.0028	0.49930	37.906	43.220	113.75	42.029	53.571	616.38	0.21921	25.046	0.083245	vapor
672.00	106.42	1.9991	0.50022	37.950	43.274	113.83	42.061	53.585	616.91	0.21827	25.082	0.083309	vapor
673.00	106.42	1.9955	0.50114	37.994	43.327	113.91	42.093	53.599	617.43	0.21734	25.118	0.083373	vapor
674.00	106.42	1.9918	0.50206	38.038	43.381	113.99	42.124	53.614	617.95	0.21640	25.155	0.083436	vapor
675.00	106.42	1.9882	0.50297	38.082	43.434	114.07	42.156	53.629	618.47	0.21548	25.191	0.083497	vapor
676.00	106.42	1.9846	0.50389	38.126	43.488	114.15	42.188	53.643	618.98	0.21456	25.227	0.083558	vapor
677.00	106.42	1.9810	0.50480	38.170	43.542	114.23	42.220	53.658	619.50	0.21364	25.263	0.083618	vapor
678.00	106.42	1.9774	0.50572	38.214	43.595	114.31	42.252	53.674	620.02	0.21273	25.299	0.083676	vapor
679.00	106.42	1.9738	0.50663	38.258	43.649	114.39	42.285	53.689	620.53	0.21182	25.335	0.083734	vapor
680.00	106.42	1.9703	0.50755	38.301	43.703	114.47	42.317	53.705	621.05	0.21092	25.371	0.083791	vapor
681.00	106.42	1.9667	0.50846	38.345	43.756	114.55	42.349	53.721	621.56	0.21003	25.407	0.083847	vapor
682.00	106.42	1.9632	0.50937	38.390	43.810	114.63	42.381	53.736	622.07	0.20913	25.443	0.083901	vapor
683.00	106.42	1.9597	0.51028	38.434	43.864	114.71	42.414	53.753	622.58	0.20824	25.479	0.083955	vapor
684.00	106.42	1.9562	0.51119	38.478	43.918	114.78	42.446	53.769	623.10	0.20736	25.515	0.084008	vapor
685.00	106.42	1.9527	0.51210	38.522	43.972	114.86	42.479	53.786	623.61	0.20648	25.551	0.084059	vapor
686.00	106.42	1.9493	0.51301	38.566	44.025	114.94	42.511	53.802	624.11	0.20561	25.587	0.084110	vapor
687.00	106.42	1.9458	0.51392	38.610	44.079	115.02	42.544	53.819	624.62	0.20474	25.623	0.084159	vapor
688.00	106.42	1.9424	0.51483	38.654	44.133	115.10	42.576	53.836	625.13	0.20387	25.659	0.084208	vapor
689.00	106.42	1.9390	0.51574	38.698	44.187	115.18	42.609	53.853	625.64	0.20301	25.695	0.084255	vapor
690.00	106.42	1.9356	0.51664	38.743	44.241	115.25	42.642	53.871	626.14	0.20215	25.731	0.084301	vapor
691.00	106.42	1.9322	0.51755	38.787	44.295	115.33	42.675	53.888	626.65	0.20130	25.767	0.084347	vapor
692.00	106.42	1.9288	0.51846	38.831	44.348	115.41	42.708	53.906	627.15	0.20045	25.803	0.084391	vapor
693.00	106.42	1.9254	0.51936	38.875	44.402	115.49	42.740	53.924	627.65	0.19961	25.839	0.084434	vapor
694.00	106.42	1.9221	0.52026	38.920	44.456	115.57	42.773	53.942	628.15	0.19877	25.875	0.084476	vapor
695.00	106.42	1.9188	0.52117	38.964	44.510	115.64	42.806	53.960	628.65	0.19794	25.911	0.084516	vapor
696.00	106.42	1.9154	0.52207	39.008	44.564	115.72	42.839	53.979	629.15	0.19711	25.947	0.084556	vapor
697.00	106.42	1.9121	0.52297	39.053	44.618	115.80	42.873	53.997	629.65	0.19628	25.983	0.084594	vapor
698.00	106.42	1.9088	0.52388	39.097	44.672	115.88	42.906	54.016	630.15	0.19546	26.019	0.084632	vapor
699.00	106.42	1.9056	0.52478	39.142	44.726	115.95	42.939	54.035	630.65	0.19464	26.054	0.084668	vapor
700.00	106.42	1.9023	0.52568	39.186	44.780	116.03	42.972	54.054	631.15	0.19382	26.090	0.084703	vapor
